Month,Day,Hour,DOW/星期,气温℃,湿度%,气压hPa,降水量mm/h,经向风m/s,纬向风m/s,地面风速m/s,风向°,地表水平辐射W/m^2,直接辐射W/m^2,散射辐射W/m^2
4,26,4,3,16.17281494,15.94857895,964.8685938,7.87E-05,-1.901921511,-1.223401785,2.261419324,57.24904633,0.016076389,1.13E-05,0.016075655
4,26,5,3,15.51134644,15.67855804,965.1267969,7.87E-05,-2.216193438,-1.231290102,2.535268954,60.94398499,1.521666667,0.101152902,1.515091728
4,26,6,3,17.74715576,13.72941889,965.96,7.87E-05,-2.501428366,-1.370746613,2.852383239,61.27790833,94.78371528,283.8310114,56.5692699
4,26,7,3,22.94725952,11.92180961,966.0267188,7.87E-05,-2.137122869,-0.602468789,2.22041951,74.2565155,290.0434201,497.4394489,118.6289738
4,26,8,3,26.86858521,14.85112561,966.0267188,7.87E-05,-3.548778534,0.494024366,3.583000022,97.92519379,494.8162847,635.8267307,151.6646968
4,26,9,3,29.77141724,14.51423158,966.0685156,7.87E-05,-4.6079669,2.052836418,5.04455115,114.0128403,663.0751389,678.2521925,183.79354
4,26,10,3,31.40514526,14.19762075,965.4435938,7.87E-05,-3.646388054,3.089039326,4.778944423,130.2696228,833.63375,805.7914764,161.5535724
4,26,11,3,32.54168091,13.13805826,964.7188281,7.87E-05,-2.207705736,3.171867847,3.864545285,145.1610413,956.9408333,862.3542314,169.3785275
4,26,12,3,33.8840271,10.98497236,963.7771875,7.87E-05,-0.816823006,2.994941473,3.10433153,164.7445068,965.0973611,845.992329,170.8222329
4,26,13,3,35.03713379,8.828268647,962.5523438,7.87E-05,0.400059789,2.852949619,2.880862608,187.9823456,906.2315278,800.042884,178.9033328
4,26,14,3,35.84087524,8.112643631,962.0858594,7.87E-05,1.237448454,1.880699396,2.251290495,213.343811,797.6491667,733.9349533,191.3980175
4,26,15,3,36.02456055,6.893287934,961.0692969,7.87E-05,1.76793611,1.895067692,2.591694358,223.0122375,625.9655556,604.0451531,205.9845687
4,26,16,3,35.85814819,5.964159723,960.5592188,7.87E-05,2.417029619,1.673346043,2.939748145,235.3045654,413.0030903,404.0322556,200.5715131
4,26,17,3,35.09099731,5.358259506,960.1349219,7.87E-05,3.449637651,0.613759637,3.503812326,259.911499,214.0373958,214.716183,143.3799572
4,26,18,3,33.42415771,5.568487497,960.2932813,7.87E-05,3.150554419,-0.641629279,3.215226473,281.5112,65.61555556,109.4432319,52.63880624
4,26,19,3,30.83547363,6.672327163,960.5678125,7.87E-05,3.08600235,-0.881099761,3.209321936,285.934845,0.115347222,0.000581237,0.115309442
4,26,20,3,28.86068115,7.144256553,961.2417188,7.87E-05,2.625874043,-0.689523399,2.714895395,284.7130127,0.016076389,1.13E-05,0.016075655
4,26,21,3,26.93349609,8.938059451,961.6992188,7.87E-05,2.778431177,-0.762773216,2.881232858,285.3514099,0.016076389,1.13E-05,0.016075655
4,26,22,3,26.07589111,9.708536096,961.7740625,7.87E-05,1.046249509,-0.188607454,1.063113732,280.2189636,0.016076389,1.13E-05,0.016075655
4,26,23,3,25.86669312,9.405174475,961.7740625,7.87E-05,-0.811015606,1.531636,1.733105637,152.0983582,0.016076389,1.13E-05,0.016075655
4,27,0,4,24.31237183,11.435713,961.9238281,7.87E-05,-0.715639472,2.417958498,2.521638981,163.5129089,0.016076389,1.13E-05,0.016075655
4,27,1,4,22.9866272,13.89171233,962.281875,7.87E-05,-0.149413705,2.443032503,2.447597244,176.5001984,0.016076389,1.13E-05,0.016075655
4,27,2,4,19.78341064,15.68213617,962.3232031,7.87E-05,-1.163482666,2.82055068,3.051097844,157.5837555,0.016076389,1.13E-05,0.016075655
4,27,3,4,18.4956604,17.75059769,962.6725781,7.87E-05,-1.966473341,1.936200142,2.759689908,134.5555573,0.016076389,1.13E-05,0.016075655
4,27,4,4,18.13521729,18.68516799,962.7974219,7.87E-05,-2.38326931,1.312168241,2.720617227,118.8360748,0.016076389,1.13E-05,0.016075655
4,27,5,4,18.09584961,18.95465436,963.488125,7.87E-05,-2.342393637,0.850976229,2.492181472,109.9657593,1.935277778,0.163702191,1.924637135
4,27,6,4,20.18874512,16.95898604,964.0371875,7.87E-05,-2.411859751,0.518534899,2.466970997,102.1335449,111.3614236,441.88095,50.50654445
4,27,7,4,24.31582031,14.10972609,964.5282813,7.87E-05,-1.875564575,1.079177618,2.163877725,119.9156113,331.1071875,708.8399671,84.86770112
4,27,8,4,26.69942627,10.73643041,964.7029688,7.87E-05,-0.795603514,2.114817142,2.259521298,159.3834839,558.48,847.6884716,98.85096
4,27,9,4,28.61623535,8.021517645,964.7360938,7.87E-05,-0.207934856,2.388658524,2.3976919,175.0248871,760.3410417,882.6797283,134.5803644
4,27,10,4,29.61055908,7.146876682,964.6199219,7.87E-05,0.558424294,2.865345716,2.919253974,191.0280762,916.7043056,902.2582104,162.2566621
4,27,11,4,31.09511719,6.704249979,963.9791406,7.87E-05,1.699810266,3.123692036,3.55623493,208.5535736,1011.323056,909.3640846,179.0041808
4,27,12,4,31.89125977,6.517967783,963.4132031,7.87E-05,2.44271636,2.792659283,3.710230328,221.1759338,1041.070278,910.6780529,184.2694392
4,27,13,4,32.48232422,6.334361973,962.5478125,7.87E-05,3.070813656,2.595730066,4.020909236,229.7924805,1001.148056,904.3180023,177.2032058
4,27,14,4,33.31228027,5.915924247,961.8988281,7.87E-05,2.967396498,1.324564457,3.249601972,245.9453278,895.2625,889.6903579,158.4614625
4,27,15,4,33.57952271,6.173643187,961.7073438,7.87E-05,3.61738348,1.469373584,3.904423385,247.8930969,731.8346528,863.4045324,129.5347335
4,27,16,4,32.97393188,6.464232052,961.1432813,7.87E-05,3.919147253,1.389080524,4.158035581,250.4839172,525.3742014,795.5587994,105.0653968
4,27,17,4,32.72814331,6.95255741,961.0352344,7.87E-05,4.102751732,1.096363068,4.246714465,255.0386505,296.8929167,593.7631461,99.83170335
4,27,18,4,31.52184448,7.43177075,961.176875,7.87E-05,2.817073107,-0.173112273,2.822387066,273.5164795,84.50951389,271.4501797,51.48147627
4,27,19,4,28.44085083,8.914925017,961.4514063,7.87E-05,2.249060392,-0.844474852,2.402375996,290.5801086,0.198090278,0.001715119,0.197978795
4,27,20,4,26.95836792,9.856333937,962.0676563,7.87E-05,1.8009938,-0.95068711,2.036512865,297.828125,0.016076389,1.13E-05,0.016075655
4,27,21,4,25.29494629,11.63878046,962.4924219,7.87E-05,0.862198234,-0.593735158,1.046855879,304.5524292,0.016076389,1.13E-05,0.016075655
4,27,22,4,25.45928345,10.62710839,962.4675,7.87E-05,-0.227144122,1.308787584,1.328352134,170.1542053,0.016076389,1.13E-05,0.016075655
4,27,23,4,21.92601929,13.82670335,962.7588281,7.87E-05,-0.42236352,2.715183496,2.747837761,171.1581573,0.016076389,1.13E-05,0.016075655
4,28,0,5,22.04204712,14.43909402,962.8169531,7.87E-05,-0.365852714,2.440778732,2.468045589,171.475296,0.016076389,1.13E-05,0.016075654
4,28,1,5,20.49395142,18.96120856,962.6508594,7.87E-05,-1.172417283,1.930283785,2.258441448,148.7263031,0.016076389,1.13E-05,0.016075654
4,28,2,5,17.32802734,23.84664389,962.5922656,7.87E-05,-1.831115246,0.706167042,1.962563358,111.0890656,0.016076389,1.13E-05,0.016075654
4,28,3,5,17.32665405,24.23808243,962.9085938,7.87E-05,-2.248134375,0.314844072,2.270073778,97.97223663,0.016076389,1.13E-05,0.016075654
4,28,4,5,17.44954834,24.4370706,962.8835938,7.87E-05,-2.184475899,0.081571639,2.185998372,92.13851929,0.016076389,1.13E-05,0.016075654
4,28,5,5,17.6138855,24.34178449,963.0338281,7.87E-05,-2.07100749,0.173979074,2.07830237,94.80197144,2.282708333,0.227874453,2.267896494
4,28,6,5,19.06737671,22.77971365,963.3582813,7.87E-05,-2.894547701,0.432043761,2.926613778,98.48936462,112.1555903,423.0401406,52.61035784
4,28,7,5,22.3182312,18.98166688,963.8996875,7.87E-05,-2.001764774,1.178064823,2.322692175,120.4773712,329.3369097,684.0732453,89.82337415
4,28,8,5,25.00078735,16.11095983,963.8080469,7.87E-05,-1.137349248,2.261880159,2.531731654,153.3052216,553.7813542,836.7410664,98.01929969
4,28,9,5,26.88448486,14.4710574,963.7663281,7.87E-05,-0.334135056,2.606999397,2.62832496,172.6963043,752.879375,871.2650903,133.2596494
4,28,10,5,28.23922119,12.70111307,963.4667969,7.87E-05,0.105890453,3.043399096,3.045240687,181.9927216,906.1819444,889.707896,160.3942042
4,28,11,5,29.38405762,10.75194989,962.80875,7.87E-05,0.406984031,3.548540831,3.57180319,186.5426941,1009.205278,905.5293338,178.6293342
4,28,12,5,30.42601929,8.88936616,961.7427344,7.87E-05,0.954447269,3.966346502,4.07956789,193.5301971,1041.781667,909.4487079,184.395355
4,28,13,5,31.65578613,7.169842253,960.9353906,7.87E-05,2.133134842,4.003816605,4.536607946,208.0475922,1005.002986,905.8543419,177.8855285
4,28,14,5,32.4560791,6.868968452,960.0609375,7.87E-05,2.758328676,3.114113331,4.160057563,221.5329437,900.2920833,892.4546944,159.3516988
4,28,15,5,32.41604004,7.496343438,959.5694531,7.87E-05,3.421270609,2.619113684,4.30869459,232.5645599,735.9211111,865.4275755,130.2580367
4,28,16,5,31.8484436,8.439704191,959.0929688,7.87E-05,4.087563038,2.616014719,4.853009849,237.381012,527.2934028,793.9931485,105.8331834
4,28,17,5,31.23183594,9.880914732,958.9849219,7.87E-05,4.649768353,2.465289116,5.262888575,242.067627,297.8028472,585.5461051,101.8488941
4,28,18,5,30.10009155,10.70388405,959.3421094,7.87E-05,4.283005714,1.662922144,4.594501932,248.7807617,85.76690972,262.5374406,53.01991242
4,28,19,5,27.52181396,12.64967004,959.9066406,7.87E-05,3.712982893,1.141721606,3.88455534,252.9076233,0.247708333,0.002683342,0.247533916
4,28,20,5,26.48745117,13.4347025,960.8946094,7.87E-05,3.17467761,1.132142782,3.370508153,250.3729248,0.016076389,1.13E-05,0.016075654
4,28,21,5,26.03862915,13.68438475,961.2930469,7.87E-05,2.469520092,1.068190098,2.690642966,246.6091156,0.016076389,1.13E-05,0.016075654
4,28,22,5,25.30599365,14.34070128,961.5834375,7.87E-05,2.005594492,1.26652801,2.372024972,237.7276917,0.016076389,1.13E-05,0.016075654
4,28,23,5,23.87392578,16.30473733,961.8657031,7.87E-05,1.786921978,1.495856285,2.330381124,230.0668488,0.016076389,1.13E-05,0.016075654
4,29,0,6,22.87752686,19.08907436,961.7994531,7.87E-05,1.777094007,1.592489719,2.386228534,228.1358337,0.016076389,1.13E-05,0.016075654
4,29,1,6,20.86544189,23.03934488,962.3807813,7.87E-05,2.093599796,2.266669512,3.085603795,222.7269897,0.016076389,1.13E-05,0.016075654
4,29,2,6,17.23827515,33.71015214,963.0283594,7.87E-05,1.52447021,2.059316158,2.562185095,216.511795,0.016076389,1.13E-05,0.016075654
4,29,3,6,17.08013306,34.41134406,963.435,7.87E-05,-0.071459949,1.839566708,1.840954154,177.7754059,0.016076389,1.13E-05,0.016075654
4,29,4,6,16.61403809,36.98079537,963.7340625,7.87E-05,-1.005118132,1.278924108,1.626625135,141.8358765,0.016076389,1.13E-05,0.016075654
4,29,5,6,16.79290161,37.5233102,964.4728906,7.87E-05,-1.40359807,0.918873191,1.677621973,123.2109833,2.745972222,0.329922747,2.724527244
4,29,6,6,17.80516968,35.16971193,965.0288281,7.87E-05,-1.673644304,0.806181192,1.857690333,115.7197571,116.5398958,446.270074,52.38844494
4,29,7,6,21.21895752,27.78547579,965.7680469,7.87E-05,-0.542086244,0.930424094,1.076822404,149.773941,335.8720486,707.6750625,86.1849345
4,29,8,6,22.59719238,24.20063885,966.2826563,7.87E-05,0.476673365,0.5360021,0.71729753,221.6470947,560.6638889,843.3872057,99.23750833
4,29,9,6,24.078302,21.33433411,966.2327344,7.87E-05,1.207294464,0.812660992,1.45532739,236.0544891,758.6369444,875.2345537,134.2787392
4,29,10,6,25.43444214,19.160542,965.9336719,7.87E-05,2.064339161,1.12735343,2.352110101,241.3606567,911.4596528,892.7500406,161.3283585
4,29,11,6,26.97698364,15.9325955,965.4857813,7.87E-05,2.813052654,0.891545415,2.950952128,252.4149475,1007.567361,902.1934454,178.3394229
4,29,12,6,28.00789795,14.02949768,964.5472656,7.87E-05,3.078408003,0.385840058,3.102493897,262.855957,1036.503958,903.0585191,183.4612006
4,29,13,6,29.41719971,12.29543097,963.6923438,7.87E-05,3.348454237,0.202152073,3.354550825,266.545166,997.3097222,897.050275,176.5238208
4,29,14,6,30.71120605,10.53615485,962.8704688,7.87E-05,2.467286348,0.5360021,2.524836663,257.7433167,892.631875,882.7131558,157.9958419
4,29,15,6,31.41756592,9.65268369,961.7495313,7.87E-05,3.19209981,0.93605876,3.326515774,253.6566162,731.3052083,857.2987916,129.4410219
4,29,16,6,31.66063843,8.77748377,961.5008594,7.87E-05,4.056292534,0.684755564,4.113684395,260.4180603,527.4588542,785.5674903,108.5515469
4,29,17,6,31.81875,8.319110845,961.1305469,7.87E-05,4.486936569,0.918309748,4.579944603,258.4334106,301.0125,590.4948663,101.7958613
4,29,18,6,31.02123413,8.170693119,961.4332813,7.87E-05,3.052721262,1.406829596,3.361290915,245.2576447,88.72840278,272.1111428,53.96617881
4,29,19,6,28.10802612,10.10013789,961.6855469,7.87E-05,2.274300575,1.764908314,2.87877482,232.1877289,0.363541667,0.005782669,0.363165793
4,29,20,6,26.92107544,10.43070447,962.2573438,7.87E-05,2.039992332,1.709125757,2.661330414,230.043396,0.016076389,1.13E-05,0.016075654
4,29,21,6,26.21331177,10.55838891,962.6526563,7.87E-05,1.886095285,1.695321083,2.536034109,228.0491333,0.016076389,1.13E-05,0.016075654
4,29,22,6,23.52315674,11.3540493,962.6017969,7.87E-05,2.15748167,2.098476648,3.009706199,225.7943115,0.016076389,1.13E-05,0.016075654
4,29,23,6,23.2000061,10.36403402,962.8291406,7.87E-05,1.732198,2.190602303,2.79271344,218.3348389,0.016076389,1.13E-05,0.016075654
4,30,0,7,22.17528687,11.4710592,963.0139063,7.87E-05,-0.048006833,1.067344904,1.068423979,177.4246979,0.016076389,1.13E-05,0.016075653
4,30,1,7,19.84972534,14.73539195,962.6775781,7.87E-05,-1.447600603,0.485290736,1.52677916,108.5331116,0.016076389,1.13E-05,0.016075653
4,30,2,7,16.8578125,23.59521993,963.0225,7.87E-05,-1.543423414,-0.280451417,1.568696539,79.70130157,0.016076389,1.13E-05,0.016075653
4,30,3,7,16.69967041,24.16503923,963.38375,7.87E-05,-1.429731607,-0.8636325,1.670327382,58.86582947,0.016076389,1.13E-05,0.016075653
4,30,4,7,16.06786499,25.01776604,963.6446875,7.87E-05,-1.342396736,-1.283973694,1.857583765,46.27432251,0.016076389,1.13E-05,0.016075653
4,30,5,7,15.47268066,25.06449016,963.7032031,7.87E-05,-1.541859865,-1.521753788,2.166348641,45.37602234,3.225763889,0.455521124,3.196155016
4,30,6,7,17.78029785,22.36611333,964.2160156,7.87E-05,-1.866630077,-1.664872646,2.501221456,48.26980591,121.5032986,476.2273389,51.64011686
4,30,7,7,21.61669312,18.33869845,964.4515625,7.87E-05,-1.393323421,-0.905046761,1.661463149,56.99386597,343.9623611,740.6649457,80.67089546
4,30,8,7,24.69906006,15.2030017,964.4769531,7.87E-05,-1.46368289,0.288079739,1.491763231,101.1345444,571.219375,855.5513699,101.1058294
4,30,9,7,27.48726807,12.14490942,964.2836719,7.87E-05,-1.50947237,1.179191709,1.91546337,127.9967651,771.3928472,887.2920253,136.536534
4,30,10,7,29.17623291,10.43034374,963.8883594,7.87E-05,-1.091783047,1.921832085,2.210300609,150.3993073,925.6384028,904.5315169,163.8379973
4,30,11,7,30.68633423,8.732486429,963.2407813,7.87E-05,-0.036615312,2.412887335,2.413165136,179.1306152,1017.742361,909.4797524,180.1403979
4,30,12,7,31.84429321,7.582288315,962.4675,7.87E-05,1.075063467,2.554879189,2.771853013,202.8207855,1045.504236,909.160375,185.0542498
4,30,13,7,33.34404907,5.530940301,961.3828906,7.87E-05,2.134251595,2.341327906,3.168098204,222.3509216,1003.050694,900.3937758,177.5399729
4,30,14,7,34.29900513,5.061710021,960.4330469,7.87E-05,2.166862726,0.621084571,2.254116261,254.0061951,897.9427083,885.8702167,158.9358594
4,30,15,7,34.30797729,5.035975478,959.6425,7.87E-05,2.65781498,0.368936241,2.683299166,262.097168,740.7852778,865.7560171,131.1189942
4,30,16,7,34.22167358,4.965611877,959.1469531,7.87E-05,3.002241135,0.165527195,3.006800805,266.8442078,536.9389236,814.9965285,100.386632
4,30,17,7,33.85570679,5.113857797,958.4816406,7.87E-05,3.164179564,-0.019851148,3.164241833,270.359436,307.9943403,616.7366285,98.27494886
4,30,18,7,32.9125,5.637577556,958.6414063,7.87E-05,1.916695952,-0.186917067,1.925788504,275.5698853,92.00423611,284.988249,54.74943835
4,30,19,7,29.27703247,7.973775027,958.5742188,7.87E-05,2.732865095,-0.254813969,2.74471889,275.3268738,0.4628125,0.009376776,0.46220301
4,30,20,7,27.18621216,8.883700796,959.1469531,7.87E-05,2.177584171,0.323014259,2.201411146,261.5625,0.016076389,1.13E-05,0.016075653
4,30,21,7,25.28252563,9.661925258,959.1973438,7.87E-05,1.91133523,0.987333596,2.15128566,242.6805878,0.016076389,1.13E-05,0.016075653
4,30,22,7,24.70180664,9.041990941,959.1891406,7.87E-05,1.868449569,1.982685566,2.724361548,223.3009338,0.016076389,1.13E-05,0.016075653
4,30,23,7,23.12334595,9.035096361,959.1301563,7.87E-05,2.616269588,2.749836445,3.795585203,223.5741577,0.016076389,1.13E-05,0.016075653
5,1,0,1,21.81002197,10.84652213,959.0792969,7.87E-05,2.79518342,2.723635435,3.90272217,225.7427673,0.016076389,1.13E-05,0.016075653
5,1,1,1,19.98919067,13.54452096,958.6332031,7.87E-05,2.227394104,2.27709341,3.185347531,224.3678589,0.016076389,1.13E-05,0.016075653
5,1,2,1,21.85698853,15.28999344,958.7848438,7.87E-05,1.264698744,1.054385304,1.64656955,230.1818695,0.016076389,1.13E-05,0.016075653
5,1,3,1,21.08156738,16.49864003,958.9867188,7.87E-05,-0.678337812,0.136509001,0.69193706,101.3782578,0.016076389,1.13E-05,0.016075653
5,1,4,1,17.34530029,19.8328063,959.1723438,7.87E-05,-2.379025221,0.516844511,2.434520333,102.2570801,0.016076389,1.13E-05,0.016075653
5,1,5,1,18.13729248,18.67002665,959.3996875,7.87E-05,-2.096024036,0.588967383,2.177199885,105.6949768,3.688993056,0.596047083,3.650249995
5,1,6,1,19.66741333,18.86716438,959.7532031,7.87E-05,-3.177548885,1.345412493,3.450645113,112.9483795,123.8857292,476.4219477,52.60926775
5,1,7,1,23.18343506,15.38610044,959.8457813,7.87E-05,-2.2930305,2.057907581,3.081066778,131.9067688,345.4844792,735.4985914,82.11303457
5,1,8,1,26.5675293,13.39590943,960.0314063,7.87E-05,-0.886959076,3.42260766,3.535666783,165.4715576,570.8884722,851.4511672,101.0472596
5,1,9,1,29.03399048,10.32026434,960.3595313,7.87E-05,1.084444642,3.24230051,3.418849628,198.4934235,769.0104167,881.9789762,136.1148437
5,1,10,1,30.10216675,9.405327163,960.1575781,7.87E-05,1.879171014,3.142568111,3.661559508,210.8782959,922.0151389,898.9580217,163.1966796
5,1,11,1,31.72414551,8.35349224,959.5513281,7.87E-05,2.929424763,3.374995232,4.469018041,220.9572906,1013.341528,903.7894304,179.3614504
5,1,12,1,33.01467285,7.850623172,958.8773438,7.87E-05,4.527365208,3.452189207,5.693386167,232.6738892,1041.434306,903.9455771,184.3338721
5,1,13,1,34.18782959,6.642431054,958.3804688,7.87E-05,5.812150478,3.610521555,6.842291947,238.1513519,1001.379722,897.1354317,177.2442108
5,1,14,1,35.00054321,6.333539069,956.9740625,7.87E-05,5.758543015,3.155809402,6.566578305,241.2762756,897.6779861,883.5796541,158.8890035
5,1,15,1,35.06820068,6.309818473,956.7045313,7.87E-05,6.524902344,3.169614077,7.25401985,244.0908203,737.1288889,858.9173494,130.4718133
5,1,16,1,34.28795776,6.592217312,956.6410156,7.87E-05,6.791151524,3.172431469,7.49560274,244.9607544,532.1078819,786.7757028,108.8261496
5,1,17,1,33.91164551,6.878116722,956.8651563,7.87E-05,6.654229641,3.131580591,7.354289164,244.7976074,304.6027083,585.3551396,104.0162008
5,1,18,1,32.25374756,7.39651266,957.246875,7.87E-05,4.844541073,2.418803692,5.414812047,243.4677582,91.92149306,263.7378773,56.67199795
5,1,19,1,29.32399902,8.815583866,957.9021094,7.87E-05,3.625871181,2.236242771,4.260014502,238.3359375,0.578611111,0.014663527,0.577657982
5,1,20,1,28.16741333,9.026321222,959.1555469,7.87E-05,2.806798458,2.663345337,3.869305618,226.5022278,0.016076389,1.13E-05,0.016075653
5,1,21,1,27.39129028,9.696894427,959.9107031,7.87E-05,2.375707388,3.140877724,3.938159274,217.1032562,0.016076389,1.13E-05,0.016075653
5,1,22,1,26.55648193,10.27747773,960.3999219,7.87E-05,2.086675406,2.826185226,3.513052402,216.4398041,0.016076389,1.13E-05,0.016075653
5,1,23,1,23.91188965,13.20259739,961.2135938,7.87E-05,1.561325073,1.962682724,2.507959222,218.5024414,0.016076389,1.13E-05,0.016075653
5,2,0,2,25.31221924,12.04033305,961.6283594,7.87E-05,1.459694862,2.614605904,2.994473764,209.1739655,0.016076389,1.13E-05,0.016075653
5,2,1,2,22.76290283,15.50964953,962.068125,7.87E-05,-0.773490548,0.878304064,1.170344247,138.6307983,0.016076389,1.13E-05,0.016075653
5,2,2,2,20.24535522,19.27620823,962.8064844,7.87E-05,-0.75897193,-1.07436657,1.31540941,35.23878479,0.016076389,1.13E-05,0.016075653
5,2,3,2,19.38292847,19.10940324,963.1304688,7.87E-05,-1.253498077,-1.005624533,1.607027732,51.26150513,0.016076389,1.13E-05,0.016075653
5,2,4,2,18.93755493,19.47858988,963.3210938,7.87E-05,-1.589212894,-0.948714912,1.850853211,59.16400909,0.016076389,1.13E-05,0.016075653
5,2,5,2,18.87957153,18.86968978,963.7358594,7.87E-05,-1.362052679,-0.819682658,1.589675174,58.96050262,3.970243056,0.690746455,3.925344536
5,2,6,2,20.48909912,17.71808303,964.5659375,7.87E-05,-1.285662413,-0.838276803,1.534808079,56.89486694,120.7753472,417.2486865,57.15782142
5,2,7,2,24.32412109,16.34500749,964.7320313,7.87E-05,-0.739762664,-0.118456662,0.749186745,80.90258026,335.7396875,667.1705586,95.12853169
5,2,8,2,25.7479187,16.86981374,964.9892969,7.87E-05,-0.444699883,0.735466957,0.859458918,148.8407593,556.6931944,821.4076653,101.5597686
5,2,9,2,27.17171631,16.05096429,964.9725,7.87E-05,0.189204931,1.390770912,1.403581931,187.7471466,751.9363889,859.9560722,133.0927408
5,2,10,2,27.81456909,16.42360054,964.5740625,7.87E-05,0.656257391,1.937608957,2.045727801,198.7109528,903.0880556,878.5756762,159.8465858
5,2,11,2,28.88967285,15.49790739,963.9350781,7.87E-05,1.215782166,1.926339626,2.277918047,212.2574921,996.7141667,887.2877578,176.4184075
5,2,12,2,30.23198853,14.00793142,963.3129688,7.87E-05,1.998000145,1.628832817,2.577809327,230.8119965,1025.816111,888.7940321,181.5694517
5,2,13,2,31.44933472,12.14851302,962.4166406,7.87E-05,2.709858656,1.548258066,3.120967314,240.2588196,987.6972917,883.1999179,174.8224206
5,2,14,2,32.54030762,12.12495304,961.4622656,7.87E-05,2.106554747,0.697996855,2.219182847,251.6676331,885.5673611,869.7198312,156.7454229
5,2,15,2,32.81307373,11.60380662,960.5578125,7.87E-05,2.330587864,0.502476275,2.384139719,257.8332214,727.6157639,845.3752404,128.7879902
5,2,16,2,33.05681763,10.98759992,960.2084375,7.87E-05,2.498110294,0.576571226,2.563784199,257.00354,527.0286806,758.4609632,117.2376954
5,2,17,2,32.98085938,10.76930305,959.9438281,7.87E-05,2.588572502,0.509237766,2.63818701,258.8706055,303.4445833,567.2870615,107.5854227
5,2,18,2,32.30001221,10.66768431,960.1503125,7.87E-05,1.665859103,-0.077605784,1.667665797,272.6672363,92.91416667,254.5198992,58.16254873
5,2,19,2,29.4192749,13.16117085,960.3404688,7.87E-05,2.145643234,-1.180578709,2.448989787,298.8205261,0.694409722,0.021130806,0.69303622
5,2,20,2,28.46224365,13.97139324,960.6050781,7.87E-05,2.269163132,-0.903919876,2.442574965,291.7198486,0.016076389,1.13E-05,0.016075653
5,2,21,2,27.60878906,15.24042423,961.2830469,7.87E-05,2.307805061,0.361047804,2.335876649,261.1083679,0.016076389,1.13E-05,0.016075653
5,2,22,2,26.4757019,16.85078862,961.365625,7.87E-05,2.475327492,1.718141079,3.013180207,235.2352295,0.016076389,1.13E-05,0.016075653
5,2,23,2,24.79088745,20.07358357,961.5721094,7.87E-05,1.744482994,2.259062767,2.854222399,217.6758728,0.016076389,1.13E-05,0.016075653
5,3,0,3,23.87114868,23.18020051,962.0104688,7.87E-05,1.177587152,2.435707569,2.705435799,205.8022919,0.016076389,1.13E-05,0.016075652
5,3,1,3,22.7421814,25.39891363,961.6633594,7.87E-05,0.40854758,2.882249594,2.911060605,188.0677032,0.016076389,1.13E-05,0.016075652
5,3,2,3,19.69436035,31.49827151,961.4645313,7.87E-05,0.549266398,0.938594282,1.087498414,210.3362122,0.016076389,1.13E-05,0.016075652
5,3,3,3,18.96932373,32.02715692,961.9855469,7.87E-05,0.587014794,-0.155363262,0.607226574,284.8244019,0.016076389,1.13E-05,0.016075652
5,3,4,3,19.01213989,30.89585983,962.035,7.87E-05,-0.470163345,-0.039572239,0.471825745,85.18893433,0.016076389,1.13E-05,0.016075652
5,3,5,3,19.67019043,27.97520489,962.1838281,7.87E-05,-1.901698112,0.143833965,1.90712976,94.32530212,4.582395833,0.920634524,4.522554589
5,3,6,3,21.42888794,25.72944746,962.82875,7.87E-05,-1.973174334,0.551215529,2.048720457,105.6079559,125.0603819,439.2459751,56.85237651
5,3,7,3,24.37175903,20.84625755,963.0683594,7.87E-05,-1.238532782,1.308223963,1.801503091,136.5674896,340.8519792,683.0614375,92.79470131
5,3,8,3,25.6574646,18.92246825,963.1014844,7.87E-05,-0.255287886,1.889433146,1.906601562,172.3051605,561.7062153,830.9713254,99.4220001
5,3,9,3,27.18966064,15.96892988,963.0520313,7.87E-05,0.840085328,2.039595127,2.205831281,202.3861847,754.7986111,860.8532063,133.5993542
5,3,10,3,28.77919922,14.41690505,962.9276563,7.87E-05,1.941936016,1.992264509,2.782127489,224.2670746,899.7626389,873.4801209,159.2579871
5,3,11,3,29.69893799,14.01928198,962.2332813,7.87E-05,2.989732742,1.394715071,3.299050166,244.9908752,1001.412778,889.8467319,177.2500617
5,3,12,3,30.89763794,12.92077642,961.4564063,7.87E-05,3.702261448,1.180318594,3.885857925,252.3171844,1024.757222,886.3370232,181.3820283
5,3,13,3,31.97133789,11.9583003,960.5469531,7.87E-05,4.471524239,1.372458458,4.67741074,252.9370117,986.4398611,880.4559068,174.5998554
5,3,14,3,32.16607056,12.30946792,959.9851563,7.87E-05,4.602861881,0.389502525,4.619312689,265.1630554,877.8575,860.2862751,155.3807775
5,3,15,3,32.3331543,12.13632165,959.6297656,7.87E-05,4.771947861,0.525578141,4.800803971,263.7148438,710.7402083,812.9896603,133.2246809
5,3,16,3,32.0631958,12.33924903,959.5707813,7.87E-05,4.649544716,0.961132705,4.747846053,258.3205872,517.2838889,713.2720376,130.3043793
5,3,17,3,31.85741577,12.73225149,959.3307031,7.87E-05,4.524908066,1.424578547,4.743860985,252.5244141,295.3211806,514.0000806,116.5574457
5,3,18,3,30.8492981,13.54015534,959.4964063,7.87E-05,3.424397707,1.608829975,3.783494885,244.8352051,89.90305556,210.2451835,60.59983455
