date,dewpoint_temperature_2m,surface_pressure,surface_solar_radiation_downwards_hourly,temperature_2m,total_evaporation_hourly,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2022-09-15T18:00:00,291.7937317,100155.2539,0,295.407196,-4.83E-05,4.52E-06,4.589324951,-0.944274902,0.388153076
2022-09-15T19:00:00,291.5199738,100218.0625,0,294.6791229,-3.47E-05,-5.03E-09,4.442581177,-1.359390259,0.387008667
2022-09-15T20:00:00,291.3743286,100242.0938,0,294.2202606,-2.81E-05,0,4.272338867,-1.381698608,0.385925293
2022-09-15T21:00:00,291.2655487,100278.6992,0,293.8346863,-2.36E-05,0,3.975250244,-1.327758789,0.384902954
2022-09-15T22:00:00,291.2362976,100366.9063,812,293.6137238,-2.14E-05,0,3.671478271,-1.128890991,0.383926392
2022-09-15T23:00:00,291.4041443,100408.4922,204514,293.7935486,-3.97E-05,0,3.449905396,-0.910064697,0.382873535
2022-09-16T00:00:00,291.4951324,100461.1836,751068,294.6220551,-0.000105897,0,3.964447021,-1.372238159,0.381484985
2022-09-16T01:00:00,291.5915222,100458.5,1395645.25,295.7996521,-0.000202216,5.27E-07,3.770401001,-2.674911499,0.379562378
2022-09-16T02:00:00,291.7743073,100451.0898,1722323.25,296.9947357,-0.000274402,4.34E-06,3.077056885,-2.305908203,0.377243042
2022-09-16T03:00:00,291.8312225,100442.3047,1533543.5,297.8355408,-0.000278437,1.12E-05,2.632171631,-1.832504272,0.375015259
2022-09-16T04:00:00,291.807373,100417.6641,1654491,298.6029053,-0.000312894,9.35E-06,2.561569214,-1.739761353,0.372650146
2022-09-16T05:00:00,291.6465149,100349.1953,2064875,299.4035187,-0.000386538,6.69E-06,2.66986084,-1.797821045,0.369903564
2022-09-16T06:00:00,291.7936401,100351.9375,1501262,299.524292,-0.00030782,5.29E-06,2.072128296,-2.092132568,0.367675781
2022-09-16T07:00:00,292.9678345,100379.6641,1537594,299.1336365,-0.000285176,1.91E-05,1.064086914,-2.654647827,0.365722656
2022-09-16T08:00:00,292.8609924,100373,1113380,298.8868408,-0.000218462,1.79E-05,0.831893921,-3.062606812,0.364212036
2022-09-16T09:00:00,292.9403076,100427.9492,590772,298.3728333,-0.000130468,1.91E-05,0.546890259,-2.8956604,0.363250732
2022-09-16T10:00:00,292.8359528,100446.2109,153584,297.7060394,-5.68E-05,4.75E-05,0.286361694,-2.484512329,0.362945557
2022-09-16T11:00:00,292.9354706,100468.25,2110,297.0971985,-2.39E-05,1.58E-05,-0.144271851,-1.782348633,0.362594604
2022-09-16T12:00:00,293.0053253,100516.043,0,296.7890472,-1.69E-05,7.72E-06,-0.592330933,-1.175704956,0.362197876
2022-09-16T13:00:00,293.1457367,100561.2852,0,296.5337067,-1.16E-05,5.36E-06,-0.636032104,-0.999801636,0.361831665
2022-09-16T14:00:00,293.1257782,100541.2578,0,296.37854,-9.84E-06,1.37E-05,-0.692504883,-1.10105896,0.361557007
2022-09-16T15:00:00,293.0507813,100561.0898,0,296.2550049,-1.16E-05,2.62E-05,-1.009536743,-1.08605957,0.361358643
2022-09-16T16:00:00,293.0478668,100574.6797,0,296.1634064,-1.35E-05,3.82E-06,-1.259475708,-0.952667236,0.36100769
2022-09-16T17:00:00,293.074173,100570.918,0,296.0624847,-1.34E-05,9.18E-06,-1.335571289,-0.872354507,0.360687256
2022-09-16T18:00:00,293.097168,100560.9844,0,295.9104614,-1.25E-05,4.79E-05,-1.406433105,-0.888189316,0.360687256
2022-09-16T19:00:00,293.4212799,100563.9023,0,295.6791382,-1.06E-05,3.33E-05,-2.000747681,-0.749504089,0.360580444
2022-09-16T20:00:00,293.5243225,100588.1289,0,295.6109009,-1.41E-05,2.71E-05,-1.985092163,-0.77753067,0.360427856
2022-09-16T21:00:00,293.6747284,100639.9219,0,295.4177704,-1.09E-05,1.87E-05,-1.915328979,-0.737154961,0.360229492
2022-09-16T22:00:00,293.8645935,100698.6289,294,295.3323822,-1.01E-05,3.39E-05,-1.549987793,-0.798722267,0.360153198
2022-09-16T23:00:00,294.127243,100762.7852,124660,295.6100464,-1.92E-05,2.25E-05,-1.297149658,-0.704265594,0.359954834
2022-09-17T00:00:00,294.266449,100767.1289,451918,296.3239746,-5.66E-05,1.60E-05,-1.491851807,-0.605939865,0.359573364
2022-09-17T01:00:00,294.1798859,100789.7578,1148517.75,297.3485718,-0.000170334,6.50E-05,-1.545639038,-0.615921021,0.359115601
2022-09-17T02:00:00,293.917038,100797.6875,1764054.75,298.0455475,-0.000276939,0.000204891,-1.428314209,-0.630247116,0.359161377
2022-09-17T03:00:00,293.6173859,100767.0977,2114543.5,298.6216583,-0.000370969,0.000402622,-1.494842529,-0.701250076,0.360153198
2022-09-17T04:00:00,293.3908844,100728.0742,2434495,299.1242523,-0.000452178,0.000102602,-1.171203613,-0.768327713,0.358535767
2022-09-17T05:00:00,293.1354523,100656.293,2285715,299.5335236,-0.000396408,8.33E-05,-0.76612854,-1.375179291,0.356842041
2022-09-17T06:00:00,292.7679138,100586.7188,2118940,299.9437714,-0.000379096,2.56E-05,-0.535964966,-1.718780518,0.354827881
2022-09-17T07:00:00,292.2897949,100549.8125,1818440,300.2523804,-0.000345686,4.62E-06,-1.002670288,-1.918258667,0.352752686
2022-09-17T08:00:00,292.1137695,100565.5078,1287716,300.2668152,-0.000271501,3.04E-05,-1.039428711,-2.087783813,0.351272583
2022-09-17T09:00:00,292.2568817,100579.6055,645156,299.8963928,-0.000167528,0,-0.985961914,-2.051239014,0.350189209
2022-09-17T10:00:00,292.4520569,100596.7617,204204,299.1184998,-7.37E-05,0,-1.041732788,-2.041183472,0.349578857
2022-09-17T11:00:00,292.7393341,100598.3906,1844,298.1701508,-2.29E-05,0,-1.265762329,-2.003356934,0.349258423
2022-09-17T12:00:00,293.0083313,100665.6133,0,297.402359,-1.73E-05,0,-1.662734985,-1.921234131,0.348968506
2022-09-17T13:00:00,292.9595947,100675.6836,0,296.7267151,-1.56E-05,8.52E-07,-2.524154663,-1.741073608,0.348709106
2022-09-17T14:00:00,293.0416565,100692.6719,0,296.1562195,-1.58E-05,0,-3.332809448,-1.122192383,0.348464966
2022-09-17T15:00:00,293.3778534,100677.8125,0,295.6787415,-1.38E-05,0,-3.308807373,-0.45602417,0.348236084
2022-09-17T16:00:00,293.6748047,100676.7969,0,295.2924957,-9.99E-06,0,-2.801971436,-0.224227905,0.34803772
2022-09-17T17:00:00,293.7754517,100653.0664,0,294.9263,-6.61E-06,0,-2.144958496,-0.492279053,0.347854614
2022-09-17T18:00:00,293.7071686,100632.8672,0,294.4837494,-3.83E-06,1.94E-07,-1.600494385,-0.988922119,0.347671509
2022-09-17T19:00:00,293.6373749,100608.2344,0,294.1716003,3.09E-06,0,-1.717422485,-1.398101807,0.347503662
2022-09-17T20:00:00,293.6256256,100645.7578,0,294.0658112,6.54E-06,5.22E-07,-1.301193237,-1.861232758,0.347351074
2022-09-17T21:00:00,293.4612732,100685.6172,0,293.8200684,1.09E-05,1.38E-06,-1.042449951,-2.213434219,0.347183228
2022-09-17T22:00:00,293.3699951,100727.2148,406,293.6727142,7.85E-06,2.50E-07,-0.905197144,-2.451751709,0.347015381
2022-09-17T23:00:00,293.4150085,100813.0273,207486,294.0355377,-3.19E-05,5.40E-07,-1.007736206,-2.731399536,0.346740723
2022-09-18T00:00:00,293.4001923,100817.7188,774902,295.2296295,-8.55E-05,2.53E-07,-1.155990601,-2.759765625,0.346237183
2022-09-18T01:00:00,292.8881531,100851.2539,1498285.75,296.633316,-0.00020285,4.28E-07,-1.615768433,-2.655639648,0.345153809
2022-09-18T02:00:00,292.494339,100830.8203,2132396.75,297.8521881,-0.000308688,2.61E-07,-2.051361084,-2.468811035,0.34336853
2022-09-18T03:00:00,292.4395447,100817.5234,2600316.5,298.8941956,-0.000397903,3.73E-09,-2.126785278,-2.320709229,0.341125488
2022-09-18T04:00:00,292.4695129,100773.8906,2810354,299.802063,-0.000458025,0,-1.910400391,-2.374954224,0.338592529
2022-09-18T05:00:00,292.2453003,100705.543,2817933,300.6708374,-0.00048277,0,-1.950531006,-2.856002808,0.335968018
2022-09-18T06:00:00,291.8104706,100628.543,2485534,301.3878937,-0.000466393,7.45E-09,-2.142730713,-3.206939697,0.333480835
2022-09-18T07:00:00,291.9637299,100564.9453,2072892,301.5544891,-0.000408409,0,-1.396194458,-3.145721436,0.331329346
2022-09-18T08:00:00,292.0302734,100547.6289,1564580,301.6156616,-0.000332019,0,-0.84664917,-2.875244141,0.329574585
2022-09-18T09:00:00,292.4853821,100610.4141,900186,301.2549133,-0.000208326,0,-0.141662598,-2.95993042,0.328475952
2022-09-18T10:00:00,293.1691589,100655.582,258314,300.1389771,-8.01E-05,0,0.330215454,-2.637069702,0.32800293
2022-09-18T11:00:00,293.5513916,100667.5273,1394,298.9793549,-2.10E-05,0,0.90914917,-2.378768921,0.327819824
2022-09-18T12:00:00,293.6618042,100720.6563,0,298.1077728,-1.67E-05,0,1.247848511,-2.369506836,0.327651978
2022-09-18T13:00:00,293.5454407,100755.9961,0,297.6203156,-1.61E-05,0,1.180358887,-2.85446167,0.327529907
2022-09-18T14:00:00,293.2248535,100789.4102,0,297.4642181,-1.88E-05,0,0.486099243,-4.148544312,0.327377319
2022-09-18T15:00:00,292.6352386,100817.9492,0,297.0676117,-2.56E-05,8.58E-07,-0.617980957,-5.199615479,0.327209473
2022-09-18T16:00:00,292.0029297,100826.2148,0,296.2462616,-3.16E-05,-1.49E-08,-1.243652344,-5.194168091,0.327026367
2022-09-18T17:00:00,291.1709137,100861.7344,0,295.4056854,-3.42E-05,0,-1.481170654,-5.03717041,0.326858521
2022-09-18T18:00:00,289.8486328,100856.4141,0,294.6586761,-3.89E-05,0,-1.580703735,-4.873474121,0.326660156
2022-09-18T19:00:00,287.4195251,100856.9453,0,294.0249939,-4.91E-05,0,-1.312896729,-4.597335815,0.326431274
2022-09-18T20:00:00,285.6051941,100903.7383,0,293.4581909,-5.34E-05,0,-1.141784668,-4.48399353,0.326187134
2022-09-18T21:00:00,284.1628113,100964.7383,0,293.07341,-5.68E-05,0,-1.320587158,-4.474182129,0.325927734
2022-09-18T22:00:00,283.1916199,101035.1523,362,292.8598328,-6.01E-05,0,-1.476867676,-4.761657715,0.325653076
2022-09-18T23:00:00,283.0535431,101125.1328,250794,293.1025696,-0.000116404,0,-1.660614014,-5.039993286,0.325134277
2022-09-19T00:00:00,283.394165,101137.7344,922650,294.0950623,-0.000213545,0,-1.729110718,-4.952651978,0.324172974
2022-09-19T01:00:00,283.1985931,101170.875,1651819.25,295.2904358,-0.000311559,0,-2.327468872,-5.335723877,0.322738647
2022-09-19T02:00:00,283.2966461,101221.1914,2293354.25,296.4104767,-0.000406832,0,-2.700164795,-5.480941772,0.320846558
2022-09-19T03:00:00,283.5587921,101210.9219,2771298.5,297.4033966,-0.000480069,0,-2.686126709,-5.585693359,0.318618774
2022-09-19T04:00:00,284.0738678,101173.5195,3020432,298.2069397,-0.000522246,0,-2.794403076,-5.597915649,0.316207886
2022-09-19T05:00:00,284.4063721,101134.6289,3020406,298.7681274,-0.000533425,0,-3.000610352,-5.485671997,0.313766479
2022-09-19T06:00:00,284.4299469,101088.6641,2777952,299.0283051,-0.000511474,0,-3.210540771,-5.407211304,0.311462402
2022-09-19T07:00:00,284.7200317,101096.5,2314876,299.0462646,-0.000453926,0,-3.36265564,-5.466903687,0.309448242
2022-09-19T08:00:00,285.039856,101126.1992,1674830,298.6980896,-0.000366842,4.35E-07,-2.802932739,-5.238204956,0.307861328
2022-09-19T09:00:00,285.7011261,101150.1602,942336,297.9837646,-0.000247053,0,-2.155105591,-4.769592285,0.306808472
2022-09-19T10:00:00,285.7959442,101223.375,266906,296.8513031,-0.00011927,0,-1.856826782,-4.638626099,0.306304932
2022-09-19T11:00:00,285.8017578,101290.2227,918,295.8520508,-5.08E-05,8.52E-07,-1.634460449,-4.629745483,0.306060791
2022-09-19T12:00:00,285.2502899,101377.8359,0,295.0652161,-4.95E-05,-8.21E-09,-1.686035156,-5.022888184,0.305831909
2022-09-19T13:00:00,284.3760681,101452.9102,0,294.3070374,-5.30E-05,0,-2.028533936,-5.483093262,0.305603027
2022-09-19T14:00:00,283.8834534,101484.5977,0,293.4355774,-5.58E-05,0,-2.460983276,-5.58190918,0.305374146
2022-09-19T15:00:00,283.820282,101489.5664,0,292.562439,-5.46E-05,0,-2.475006104,-5.415939331,0.305160522
2022-09-19T16:00:00,283.803009,101485.5664,0,291.8718872,-5.13E-05,8.69E-07,-2.30531311,-5.196655273,0.304977417
2022-09-19T17:00:00,283.70755,101477.6875,0,291.4902649,-4.91E-05,8.67E-07,-2.259140015,-4.81338501,0.304794312
2022-09-19T18:00:00,283.6172028,101444.6406,0,291.2993622,-4.65E-05,-5.96E-09,-2.111236572,-4.45513916,0.304626465
2022-09-19T19:00:00,283.8699036,101454.8828,0,291.1728363,-4.23E-05,-1.10E-08,-1.940505981,-4.40927124,0.304443359
2022-09-19T20:00:00,283.6264496,101480.1406,0,291.3193054,-4.36E-05,0,-1.650299072,-4.509674072,0.304260254
2022-09-19T21:00:00,283.392334,101520.5898,0,291.4647675,-4.43E-05,3.40E-09,-1.615829468,-4.493759155,0.304077148
2022-09-19T22:00:00,283.2799377,101554.9844,112,291.4401703,-4.37E-05,0,-1.4947052,-4.293627739,0.303878784
2022-09-19T23:00:00,283.4721069,101595.1641,88380,291.571106,-5.87E-05,0,-2.10319519,-4.208297729,0.303619385
2022-09-20T00:00:00,283.8564606,101601.5313,206558,291.9044342,-7.81E-05,0,-2.107131958,-3.7690382,0.30329895
2022-09-20T01:00:00,284.1545715,101632.375,774271,292.8124084,-0.000150207,0,-2.540390015,-4.141305923,0.302658081
2022-09-20T02:00:00,284.5286713,101664.9023,1271402.5,293.7504883,-0.000212851,0,-2.769729614,-4.154799461,0.301757813
2022-09-20T03:00:00,284.8354187,101690.5859,2025822.5,294.7165985,-0.000293922,0,-3.147521973,-3.880518913,0.300521851
2022-09-20T04:00:00,284.9224854,101624.0742,1959337,295.1190948,-0.000298362,0,-3.122421265,-3.463575363,0.299255371
2022-09-20T05:00:00,284.8962097,101579.3945,1156328,295.076828,-0.000220929,0,-2.574035645,-3.311185837,0.298324585
2022-09-20T06:00:00,285.0076599,101545.5156,739807,295.0318146,-0.000169348,0,-1.803405762,-3.281904221,0.297607422
2022-09-20T07:00:00,285.0257263,101572.4453,849870,294.8508759,-0.000174881,0,-1.93081665,-3.652147293,0.296859741
2022-09-20T08:00:00,285.236557,101560.7539,472636,294.5696259,-0.000124144,0,-1.872619629,-3.207550049,0.296340942
2022-09-20T09:00:00,285.469162,101548.9531,430262,294.3673248,-0.00010962,0,-1.886672974,-3.166521072,0.29586792
2022-09-20T10:00:00,285.6009369,101602.2773,186958,293.6206055,-6.25E-05,0,-1.869293213,-3.291381836,0.295593262
2022-09-20T11:00:00,285.6945648,101622.6641,424,292.688797,-2.76E-05,0,-1.867141724,-3.318344116,0.295471191
2022-09-20T12:00:00,285.769165,101685.1367,0,292.1433258,-2.58E-05,0,-1.837661743,-3.199279785,0.295349121
2022-09-20T13:00:00,285.7205048,101689.7773,0,291.862381,-2.49E-05,0,-1.861602783,-2.971160889,0.29524231
2022-09-20T14:00:00,285.5831604,101701.0977,0,291.4407654,-2.31E-05,0,-2.006515503,-2.681259155,0.295135498
2022-09-20T15:00:00,285.4740295,101656.8711,0,291.1024628,-2.18E-05,0,-2.155700684,-2.264862061,0.295059204
2022-09-20T16:00:00,285.4460449,101653.1211,0,290.7724762,-1.99E-05,0,-2.026367188,-2.018035889,0.29498291
2022-09-20T17:00:00,285.5093079,101652.9414,0,290.5354919,-1.82E-05,0,-1.899307251,-1.731445313,0.294906616
2022-09-20T18:00:00,285.6253662,101625.0625,0,290.3240204,-1.63E-05,0,-1.770614624,-1.492080688,0.294845581
2022-09-20T19:00:00,285.7989807,101635.6953,0,290.1747284,-1.46E-05,0,-1.653640747,-1.40020752,0.294784546
2022-09-20T20:00:00,285.8243713,101627.0195,0,289.9812469,-1.30E-05,0,-1.849121094,-1.383834839,0.294723511
2022-09-20T21:00:00,285.8827515,101640.3203,0,290.0625458,-1.41E-05,0,-1.77015686,-1.272003174,0.294677734
2022-09-20T22:00:00,286.102417,101654.8008,138,289.807663,-1.19E-05,0,-1.743621826,-1.333084106,0.294631958
2022-09-20T23:00:00,286.5215454,101695.2617,176740,290.4025269,-2.62E-05,0,-1.622619629,-1.134725571,0.294525146
2022-09-21T00:00:00,286.5145111,101695.125,741318,292.1004486,-7.81E-05,0,-1.799682617,-1.010484695,0.294219971
2022-09-21T01:00:00,286.2221069,101708.8438,1236837.25,293.4072876,-0.00015411,0,-2.206939697,-0.719758987,0.29359436
2022-09-21T02:00:00,285.6781769,101692.0742,2065104.75,294.6215973,-0.000264085,0,-2.728149414,-0.286564827,0.292510986
2022-09-21T03:00:00,284.8199158,101628.6328,2498983,295.4599304,-0.000341596,0,-3.125061035,0.053762436,0.291107178
2022-09-21T04:00:00,284.0548401,101535.7969,2665792,296.0369568,-0.000384602,0,-3.275436401,0.450108528,0.289550781
2022-09-21T05:00:00,283.6452637,101469.5156,2478972,296.3160706,-0.000374957,0,-3.210510254,0.832530975,0.288070679
2022-09-21T06:00:00,283.4719086,101397.8047,2501639,296.6092224,-0.000383392,0,-3.051437378,1.046551704,0.286560059
2022-09-21T07:00:00,284.5769043,101350.2891,2108920,296.4425201,-0.000323963,0,-2.717987061,0.96546936,0.285308838
2022-09-21T08:00:00,284.5428619,101335.5938,1549246,296.3498383,-0.000255819,0,-2.41368103,1.050552368,0.284317017
2022-09-21T09:00:00,284.9469604,101316.5859,854180,295.9553375,-0.000162265,0,-2.235717773,0.871841431,0.283691406
2022-09-21T10:00:00,285.604187,101317.543,226772,294.9937897,-6.31E-05,0,-2.43522644,0.706832886,0.283416748
2022-09-21T11:00:00,286.1523132,101318.1484,200,294.0961761,-2.19E-05,0,-2.6771698,0.617034912,0.283309937
2022-09-21T12:00:00,287.0945435,101347.7617,0,293.4760132,-1.84E-05,0,-2.924301147,0.418457031,0.283233643
2022-09-21T13:00:00,287.7818604,101343.7813,0,293.0317688,-1.55E-05,0,-3.091598511,0.555892944,0.283172607
2022-09-21T14:00:00,288.1819305,101363.7656,0,292.6810303,-1.39E-05,0,-3.168823242,1.029998779,0.283126831
2022-09-21T15:00:00,288.4363251,101346.2852,0,292.300766,-1.27E-05,0,-3.063583374,1.561843872,0.283065796
2022-09-21T16:00:00,288.5933533,101319.2109,0,292.0225525,-1.20E-05,0,-2.850997925,2.064437866,0.283035278
2022-09-21T17:00:00,288.7061615,101288.9883,0,291.714447,-1.11E-05,0,-2.473175049,2.311203003,0.283004761
2022-09-21T18:00:00,288.7638397,101257.9336,0,291.4305267,-9.95E-06,0,-2.071563721,2.427078247,0.282974243
2022-09-21T19:00:00,288.8694305,101225.5898,0,291.1418304,-8.32E-06,0,-2.030975342,2.388870239,0.282958984
2022-09-21T20:00:00,288.8879242,101226.2031,0,290.8741913,-7.41E-06,0,-1.617355347,2.534667969,0.282958984
2022-09-21T21:00:00,288.9105072,101206.8125,0,290.6598511,-6.56E-06,0,-1.326660156,2.623840332,0.282943726
2022-09-21T22:00:00,288.8979187,101224.6953,26,290.4947815,-6.06E-06,0,-1.022140503,2.794448853,0.282943726
2022-09-21T23:00:00,289.0623779,101264.0625,206604,291.1439819,-1.68E-05,0,-0.786468506,2.706207275,0.282897949
2022-09-22T00:00:00,289.0573273,101270.7773,811142,292.6969757,-6.98E-05,0,-0.435775757,2.939407349,0.28263855
2022-09-22T01:00:00,288.896225,101271.793,1494801,294.3415985,-0.000153342,0,-0.138687134,2.880523682,0.282058716
2022-09-22T02:00:00,288.4986725,101256.6055,2161125,295.7614594,-0.000248595,0,0.352264404,2.305236816,0.28112793
2022-09-22T03:00:00,288.1334534,101203.9688,2621667,296.836853,-0.000328768,0,0.679580688,1.491149902,0.279891968
2022-09-22T04:00:00,287.9295197,101119.832,2865803,297.671875,-0.000382365,0,0.449035645,1.29927063,0.2784729
2022-09-22T05:00:00,287.8495026,101023.3828,2878443,298.2801514,-0.000401668,0,0.203872681,1.259185791,0.276977539
2022-09-22T06:00:00,287.7393646,100958.5938,2624295,298.6894226,-0.00037861,0,0.047027588,1.167760849,0.275604248
2022-09-22T07:00:00,287.1545715,100899.5938,1712020,298.8773041,-0.000278306,0,0.556015015,1.633626938,0.274597168
2022-09-22T08:00:00,287.1508789,100927.3945,1308734,298.9027405,-0.000224527,0,0.541183472,1.465408325,0.273803711
2022-09-22T09:00:00,287.6972351,100933.207,786516,298.5207825,-0.000142168,0,-0.17225647,1.281740189,0.273284912
2022-09-22T10:00:00,288.3500824,100992.25,178556,297.5106049,-4.48E-05,0,-1.207290649,1.617679596,0.273101807
2022-09-22T11:00:00,289.2140656,101030.9219,86,296.0229492,-1.37E-05,0,-1.510559082,1.695056915,0.273025513
2022-09-22T12:00:00,289.8348236,101125.4648,0,294.9775085,-1.11E-05,0,-1.444564819,1.677241325,0.272979736
2022-09-22T13:00:00,290.3206787,101162.918,0,294.1442108,-7.72E-06,0,-1.178833008,1.810813904,0.272949219
2022-09-22T14:00:00,290.6469574,101157.1445,0,293.4655457,-5.11E-06,0,-0.875961304,2.084943771,0.272949219
2022-09-22T15:00:00,290.6903992,101157.9219,0,293.0029602,-4.43E-06,0,-0.453704834,2.270988464,0.272949219
2022-09-22T16:00:00,290.5701447,101149.9336,0,292.6603699,-4.27E-06,0,0.023651123,2.338737488,0.27293396
2022-09-22T17:00:00,290.4499054,101172.1641,0,292.3035278,-3.92E-06,8.52E-07,0.486465454,2.19393158,0.272949219
2022-09-22T18:00:00,290.3163147,101169.0469,0,291.7802887,-3.06E-06,0,1.033294678,1.751239777,0.272964478
2022-09-22T19:00:00,289.0172882,101249.9766,0,291.4895477,-6.31E-06,0,2.536361694,0.174537659,0.272964478
2022-09-22T20:00:00,288.1711884,101278.0586,0,291.5077972,-1.12E-05,0,2.67276001,-0.498292923,0.27293396
2022-09-22T21:00:00,287.603241,101320.7891,0,291.5717773,-1.42E-05,0,2.619506836,-1.495861053,0.272903442
2022-09-22T22:00:00,287.2355652,101441.3828,0,291.8413391,-1.72E-05,0,2.23789978,-3.968870163,0.272857666
2022-09-22T23:00:00,284.9954987,101559.0039,149308,292.1591949,-5.12E-05,0,-0.685882568,-6.496612549,0.272705078
2022-09-23T00:00:00,279.6354523,101688.4922,527862,291.9500732,-0.000141529,8.61E-07,-2.630096436,-6.22902298,0.272293091
2022-09-23T01:00:00,275.8656006,101752.2305,1153162.5,291.988678,-0.000229711,0,-2.693252563,-6.139951706,0.271636963
2022-09-23T02:00:00,274.314621,101828.0352,1798792.5,292.4547272,-0.000296753,0,-2.393325806,-6.018045425,0.270767212
2022-09-23T03:00:00,274.3531799,101809.2109,2301418,293.2425842,-0.000344961,0,-2.288345337,-5.718707085,0.269729614
2022-09-23T04:00:00,275.1844025,101778.207,2502896,294.0167542,-0.000365501,0,-2.262023926,-5.310763359,0.268630981
2022-09-23T05:00:00,276.4197388,101710.7422,2887177,294.8876343,-0.000399051,0,-2.266601563,-4.837262154,0.267425537
2022-09-23T06:00:00,277.5175323,101659.2773,2725544,295.40625,-0.000383101,0,-2.196609497,-4.390375137,0.266281128
2022-09-23T07:00:00,278.5294495,101677.0938,2310520,295.4988403,-0.000337796,0,-1.737121582,-3.650447845,0.265274048
2022-09-23T08:00:00,278.8343964,101664.9492,1660832,295.4205933,-0.000267432,0,-1.636230469,-3.238923073,0.264480591
2022-09-23T09:00:00,279.7405701,101679.4688,908282,294.8675995,-0.000173383,4.26E-07,-1.446304321,-2.48890686,0.263977051
2022-09-23T10:00:00,280.4460144,101737.625,224304,293.8110504,-7.14E-05,0,-1.707717896,-2.176236153,0.263748169
2022-09-23T11:00:00,280.9034882,101759.5234,0,292.8626862,-3.08E-05,0,-1.931747437,-1.852828026,0.263626099
2022-09-23T12:00:00,281.313736,101835.7734,0,292.0561829,-2.78E-05,0,-2.055465698,-1.50617981,0.263534546
2022-09-23T13:00:00,281.8690338,101889.8516,-0.375,291.464798,-2.51E-05,0,-2.239593506,-1.071044922,0.263458252
2022-09-23T14:00:00,282.4688416,101877.2188,0.75390625,291.0632019,-2.31E-05,0,-2.506729126,-0.559448242,0.263381958
2022-09-23T15:00:00,282.9488373,101861.6758,-1.21875,290.8525848,-2.25E-05,0,-2.435272217,0.005508423,0.263320923
2022-09-23T16:00:00,283.4092407,101831.918,1.20703125,290.5896301,-2.02E-05,0,-2.336105347,0.61138916,0.263275146
2022-09-23T17:00:00,283.8566589,101800.1602,-0.06640625,290.1813812,-1.79E-05,0,-1.883483887,1.235244751,0.26322937
2022-09-23T18:00:00,284.2778015,101772.918,-1.09765625,289.5194855,-1.49E-05,4.35E-07,-1.270599365,1.472442627,0.263198853
2022-09-23T19:00:00,284.9893494,101814.4258,1.04296875,289.0105743,-1.10E-05,-2.98E-09,-1.78163147,1.058410645,0.263183594
2022-09-23T20:00:00,284.9842377,101805.4453,0.00390625,288.4081116,-1.14E-05,4.35E-07,-1.788024902,0.484222412,0.263183594
2022-09-23T21:00:00,284.9819183,101804.4414,-0.5,288.2294006,-1.06E-05,4.29E-07,-1.731384277,0.109695435,0.263168335
2022-09-23T22:00:00,285.161438,101837.2734,-0.5,288.4007263,-1.02E-05,-1.19E-08,-1.836959839,-0.107299805,0.263153076
2022-09-23T23:00:00,285.639801,101874.2734,121009,289.3261414,-1.66E-05,2.98E-09,-1.6534729,-0.348236084,0.263137817
2022-09-24T00:00:00,284.8885956,101901.0273,526210.875,291.4429321,-4.03E-05,2.98E-09,-1.788345337,-0.229736328,0.263031006
2022-09-24T01:00:00,283.6672974,101932.3516,904363.75,292.7249451,-0.000110516,0,-2.384796143,0.245025635,0.262710571
2022-09-24T02:00:00,283.182724,101931.0273,1370136.75,293.5659637,-0.00017262,0,-2.849868774,0.605575562,0.262207031
2022-09-24T03:00:00,283.1836243,101873.75,2076186.5,294.3105164,-0.000246356,0,-3.052139282,0.487060547,0.261489868
2022-09-24T04:00:00,283.0541534,101800.9766,2117113,294.7837219,-0.000263064,0,-2.792358398,0.365142822,0.260726929
2022-09-24T05:00:00,282.8933411,101702.8594,2129456,295.1697388,-0.000274858,0,-2.512466431,0.155609131,0.259933472
2022-09-24T06:00:00,282.6638031,101626.2852,1625906,295.2245941,-0.000229325,0,-2.475082397,-0.173843384,0.259262085
2022-09-24T07:00:00,283.2583313,101607.1563,864694,295.1125031,-0.000146778,0,-2.61428833,-0.124984741,0.258834839
2022-09-24T08:00:00,283.6520233,101565.0313,495300,294.7738647,-0.000101028,4.28E-07,-2.166793823,0.075866699,0.258544922
2022-09-24T09:00:00,284.5462646,101583.8008,229848,294.3180847,-5.68E-05,4.28E-07,-1.588897705,0.090515137,0.258361816
2022-09-24T10:00:00,284.9973145,101568.293,56398,293.7998962,-2.51E-05,5.68E-14,-1.577682495,0.229995728,0.258255005
2022-09-24T11:00:00,285.4812012,101570.6602,0,293.2455902,-1.44E-05,0,-1.453430176,0.129974365,0.25819397
2022-09-24T12:00:00,285.9633942,101608.8633,0,292.8076477,-1.16E-05,2.98E-09,-1.509902954,-0.03036499,0.258148193
2022-09-24T13:00:00,286.9421234,101636.0898,-1.969970703,292.3416748,-1.03E-05,0,-1.266906738,-0.013565063,0.258117676
2022-09-24T14:00:00,287.0761414,101601.1016,1.719970703,292.1543579,-6.65E-06,0,-1.528656006,-0.194473267,0.258117676
2022-09-24T15:00:00,287.4108276,101540.918,-0.5625,292.0431519,-8.49E-06,0,-2.018005371,-0.387115479,0.258087158
