Month,Day,Hour,DOW/星期,KW/电负荷,KWS/可再生,CHWTON/冷负荷,HTmmBTU/热负荷,Combined mmBTU/,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG
10,15,17,7,20298.4,549.56,9656.05,4.97,190.1,34.74,5800,1449886,554,9703,2425020,927,416,103983,40,15918,3978889,79197,10.725
10,15,18,7,18659.22,3.1,8528.98,4.95,170.97,31.25,5331,1332802,509,8570,2141968,819,415,103683,40,14316,3578454,70023,10.13
10,15,19,7,18441.03,81.72,8336.22,4.85,167.8,30.67,5269,1317217,503,8376,2093557,800,406,101431,39,14051,3512204,68460,9.975
10,15,20,7,18231.13,2.49,8249.66,4.98,166.18,30.37,5209,1302224,498,8289,2071819,792,417,104132,40,13915,3478175,67748,9.898
10,15,21,7,17602.78,6.85,7997.93,5.07,161.11,29.45,5029,1257342,481,8036,2008600,768,424,106058,41,13490,3372000,65674,9.551
10,15,22,7,16848.8,112.2,7589.16,5.1,153.66,28.08,4814,1203486,460,7626,1905940,729,427,106754,41,12867,3216180,62331,9.089
10,15,23,7,16605.22,8.05,7316.7,4.81,149.27,27.28,4744,1186088,453,7352,1837516,702,403,100746,39,12499,3124350,60128,9.01
10,16,0,1,16136.9,17.72,6960.68,4.82,143.41,26.21,4611,1152636,440,6994,1748105,668,404,100874,39,12008,3001615,57235,8.761
10,16,1,1,15924.05,27.9,6748.27,4.81,140.13,25.61,4550,1137433,435,6781,1694761,648,403,100711,38,11733,2932904,55515,8.632
10,16,2,1,15571.38,11,6121.62,5.22,131.81,24.09,4449,1112242,425,6151,1537384,588,437,109148,42,11037,2758774,50468,8.45
10,16,3,1,15502.13,16.59,6124.94,5.17,131.56,24.05,4429,1107295,423,6154,1538219,588,433,108121,41,11016,2753635,50488,8.411
10,16,4,1,15563.52,16.44,6304.03,5.91,134.67,24.61,4447,1111681,425,6334,1583193,605,495,123788,47,11276,2818662,51927,8.441
10,16,5,1,15719.35,15.73,6409.89,5.18,135.73,24.81,4491,1122811,429,6441,1609779,615,433,108323,41,11365,2840913,52788,8.525
10,16,6,1,16316.67,18.02,6758.63,5.31,142.09,25.97,4662,1165477,445,6791,1697362,649,445,111179,42,11898,2974018,55636,8.85
10,16,7,1,16658.95,373.05,6923.44,5.53,145.46,26.59,4760,1189925,455,6957,1738753,665,463,115782,44,12180,3044461,56987,8.844
10,16,8,1,17152.18,2075.64,7282.7,5.12,151.03,27.6,4901,1225156,468,7318,1828978,699,428,107059,41,12647,3161193,59909,8.186
10,16,9,1,18107.03,2515.95,7678.64,5.27,159.2,29.1,5173,1293359,494,7716,1928412,737,442,110380,42,13331,3332152,63168,8.465
10,16,10,1,18275.55,2766.97,7964.52,5.11,163.04,29.8,5222,1305397,499,8003,2000211,765,428,106971,41,13652,3412579,65471,8.42
10,16,11,1,18445.2,4806.7,8069.06,5.03,164.8,30.12,5270,1317515,503,8108,2026464,775,422,105357,40,13800,3449335,66323,7.405
10,16,12,1,18705.05,4786.74,8286.66,4.93,168.2,30.74,5344,1336076,511,8327,2081111,796,413,103247,39,14084,3520434,68089,7.559
10,16,13,1,19130.35,7193.4,8406.19,4.96,171.11,31.27,5466,1366454,522,8447,2111130,807,415,103738,40,14328,3581322,69086,6.48
10,16,14,1,19139.15,5331.92,8518.36,5.02,172.54,31.54,5468,1367083,522,8559,2139300,818,420,105024,40,14448,3611407,69984,7.5
10,16,15,1,19053.4,6647.9,8355.13,4.77,170.04,31.08,5444,1360958,520,8395,2098307,802,399,99748,38,14238,3559013,68670,6.735
10,16,16,1,18789.47,4242.45,8257.24,4.93,168.13,30.73,5368,1342106,513,8297,2073723,793,413,103175,39,14078,3519004,67862,7.899
10,16,17,1,18383.53,1506.79,7936.58,5.15,163.11,29.81,5252,1313109,502,7975,1993192,762,431,107678,41,13658,3413980,65258,9.166
10,16,18,1,17557.97,113.58,7412.49,4.88,153.74,28.1,5017,1254142,479,7448,1861573,712,409,102114,39,12873,3217829,60986,9.473
10,16,19,1,17428.42,2.03,7288.2,4.93,151.85,27.75,4980,1244888,476,7323,1830360,700,412,103074,39,12715,3178321,59979,9.464
10,16,20,1,17272.15,103.35,7302.81,4.96,151.53,27.69,4935,1233725,471,7338,1834029,701,415,103744,40,12688,3171498,60081,9.325
10,16,21,1,17005.7,3.69,7179.99,5.3,149.48,27.32,4859,1214693,464,7215,1803183,689,444,110867,42,12517,3128743,59073,9.233
10,16,22,1,16711.22,81.96,6950.98,4.86,145.29,26.56,4775,1193659,456,6984,1745670,667,407,101738,39,12166,3041068,57212,9.026
10,16,23,1,16230.1,5.32,6678.5,5.19,140.71,25.72,4637,1159293,443,6711,1677238,641,435,108608,42,11782,2945139,54986,8.81
10,17,0,2,16096.37,5.58,6127.07,5.16,133.61,24.42,4599,1149742,439,6157,1538752,588,432,107966,41,11188,2796459,50562,8.738
10,17,1,2,15717.4,6.82,5733.61,4.92,127.35,23.28,4491,1122672,429,5761,1439939,550,412,102948,39,10664,2665559,47378,8.532
10,17,2,2,14963.85,12.34,5326.07,5.09,120.06,21.94,4275,1068847,408,5352,1337589,511,426,106441,41,10053,2512876,44045,8.119
10,17,3,2,14574.95,12.31,4867.1,5.35,113.49,20.74,4164,1041068,398,4891,1222322,467,448,111972,43,9503,2375362,40336,7.909
10,17,4,2,14744.2,13.93,4973.4,5.22,115.21,21.06,4213,1053158,402,4997,1249021,477,437,109194,42,9647,2411372,41203,7.997
10,17,5,2,15310.3,13.73,5234.8,5.4,120.46,22.02,4374,1093593,418,5260,1314667,503,452,113091,43,10087,2521351,43349,8.305
10,17,6,2,16333.58,15.24,5431.45,6.1,127.01,23.21,4667,1166684,446,5458,1364055,521,510,127582,49,10635,2658322,45020,8.864
10,17,7,2,16779.85,727.33,5542.48,5.48,129.24,23.62,4794,1198561,458,5569,1391937,532,459,114654,44,10822,2705152,45951,8.716
10,17,8,2,17396.03,3197.38,6041.16,5.02,136.87,25.02,4970,1242574,475,6070,1517177,580,420,104975,40,11461,2864726,50000,7.71
10,17,9,2,18351.8,5365.8,6843.33,4.81,149.55,27.33,5243,1310843,501,6876,1718634,657,403,100686,38,12522,3130163,56509,7.054
10,17,10,2,19091,7478.48,7311.47,4.69,157.57,28.8,5455,1363643,521,7347,1836204,702,393,98210,38,13194,3298057,60325,6.307
10,17,11,2,18186.97,9342.84,7667.95,4.49,158.56,28.98,5196,1299070,496,7705,1925728,736,376,93907,36,13277,3318705,63090,4.802
10,17,12,2,18437.47,9697.42,7884.28,4.26,161.78,29.57,5268,1316963,503,7922,1980059,757,357,89143,34,13547,3386165,64844,4.744
10,17,13,2,18684.57,9508.73,8326.77,4.24,167.92,30.69,5338,1334613,510,8367,2091185,799,355,88833,34,14061,3514631,68408,4.98
10,17,14,2,18661.18,8769.98,8512.47,4.33,170.16,31.1,5332,1332942,509,8553,2137823,817,363,90658,35,14248,3561423,69891,5.371
10,17,15,2,18537.68,7279.39,8725.47,4.36,172.32,31.49,5296,1324120,506,8767,2191315,838,365,91213,35,14429,3606649,71584,6.113
10,17,16,2,18245.98,4539.81,8659.62,4.28,170.45,31.15,5213,1303284,498,8701,2174777,831,358,89500,34,14273,3567561,71029,7.441
10,17,17,2,17863.78,1500.56,8447.4,4.44,166.76,30.48,5104,1275984,488,8488,2121479,811,372,92887,36,13964,3490350,69294,8.886
10,17,18,2,17440.8,334.77,7896.79,4.59,158.86,29.04,4983,1245772,476,7935,1983200,758,385,96107,37,13302,3325079,64849,9.287
10,17,19,2,16431.5,12.54,7577.68,4.64,151.64,27.71,4695,1173679,449,7614,1903059,727,388,97062,37,12697,3173801,62199,8.916
10,17,20,2,15884.92,2.54,7209.52,4.75,145.47,26.59,4539,1134638,434,7244,1810600,692,398,99487,38,12181,3044725,59201,8.624
10,17,21,2,16201.15,2.51,6755.28,4.77,141.11,25.79,4629,1157225,442,6788,1696522,649,399,99729,38,11816,2953477,55598,8.797
10,17,22,2,19350.92,2.39,6609.55,4.87,150.22,27.46,5529,1382209,528,6641,1659921,635,408,102018,39,12578,3144149,54734,10.505
10,17,23,2,18833.58,2.46,6272.65,4.84,144.37,26.39,5381,1345256,514,6303,1575313,602,405,101283,39,12089,3021852,51989,10.226
10,18,0,3,18444.22,3.04,5945.87,5.07,139.35,25.47,5270,1317445,503,5974,1493245,571,424,106068,41,11669,2916758,49338,10.014
10,18,1,3,18107.45,2.99,5735.99,4.63,135.25,24.72,5174,1293390,494,5764,1440537,551,388,96937,37,11325,2830863,47627,9.831
10,18,2,3,17819.9,4.32,5522.11,4.63,131.7,24.07,5091,1272851,486,5549,1386823,530,388,96988,37,11028,2756661,45888,9.672
10,18,3,3,17594.75,7.8,5365.53,4.8,129.22,23.62,5027,1256768,480,5391,1347499,515,402,100472,38,10820,2704739,44614,9.55
10,18,4,3,17667.63,10.9,5454.33,5.25,130.99,23.94,5048,1261974,482,5481,1369801,524,439,109847,42,10968,2741621,45331,9.586
10,18,5,3,18087,7.09,5792.95,5.1,136.33,24.92,5168,1291929,494,5821,1454841,556,427,106774,41,11416,2853545,48080,9.817
10,18,6,3,18608.72,9.85,6133.07,5.08,142.17,25.99,5317,1329195,508,6163,1540258,589,425,106292,41,11905,2975745,50851,10.1
10,18,7,3,17428.05,689.88,6410.62,5.07,141.47,25.86,4979,1244861,476,6441,1609963,615,425,106122,41,11846,2960946,52958,9.092
10,18,8,3,17943.63,3138.16,6889.86,4.91,148.81,27.2,5127,1281688,490,6923,1730319,661,411,102679,39,12461,3114687,56842,8.041
10,18,9,3,19012.25,5330.48,7540.44,4.51,159.87,29.22,5432,1358018,519,7577,1893706,724,377,94333,36,13386,3346058,62149,7.429
10,18,10,3,19461.08,7920.8,7928.86,4.46,166.01,30.34,5560,1390077,531,7967,1991253,761,374,93439,36,13901,3474770,65299,6.265
10,18,11,3,18590.83,9284.57,8419.48,4.42,168.89,30.87,5312,1327917,507,8460,2114467,808,370,92499,35,14142,3534882,69141,5.052
10,18,12,3,18890.22,9937.67,8652.02,4.38,172.66,31.56,5397,1349302,516,8694,2172868,831,367,91615,35,14457,3613785,71030,4.862
10,18,13,3,18947.35,9841.7,8890.65,4.33,175.67,32.11,5414,1353383,517,8933,2232797,854,362,90553,35,14709,3676733,72944,4.946
10,18,14,3,19091,9027.51,9104.82,4.07,178.47,32.62,5455,1363643,521,9149,2286583,874,341,85159,33,14944,3735386,74671,5.464
10,18,15,3,18858.5,7397.52,9071.92,4.43,177.64,32.47,5388,1347036,515,9116,2278321,871,371,92708,35,14875,3718065,74386,6.222
10,18,16,3,18559.75,4581.41,8962,4.2,175.08,32,5303,1325697,507,9005,2250716,860,352,87985,34,14660,3664398,73478,7.591
10,18,17,3,17794.35,1462.85,8685.58,4.09,169.03,30.89,5084,1271026,486,8727,2181295,834,342,85493,33,14154,3537814,71193,8.87
10,18,18,3,17272.2,245.71,8084.23,4.18,160.13,29.27,4935,1233729,471,8123,2030274,776,350,87511,33,13408,3351515,66332,9.252
10,18,19,3,17084.28,1.67,7662.73,4.51,154.75,28.28,4881,1220306,466,7700,1924419,736,377,94349,36,12958,3239074,62942,9.275
10,18,20,3,16411,2.29,7176.6,4.55,146.67,26.81,4689,1172215,448,7211,1802332,689,381,95211,36,12281,3069757,58988,8.911
10,18,21,3,16608.6,2.32,6756.22,4.73,142.47,26.04,4745,1186329,453,6789,1696758,649,396,98941,38,11930,2982028,55644,9.017
10,18,22,3,18822.95,2.31,6440.95,4.44,145.96,26.68,5378,1344497,514,6472,1617580,618,372,92963,36,12222,3055040,53335,10.221
10,18,23,3,18893.3,4.3,5986.55,4.61,140.91,25.76,5398,1349522,516,6015,1503462,575,386,96460,37,11799,2949444,49706,10.255
10,19,0,4,18213.75,6.16,5753.16,4.69,135.87,24.83,5204,1300983,497,5781,1444849,552,392,98071,37,11377,2843903,47774,9.889
10,19,1,4,17817.05,7.43,5489.89,5,131.67,24.07,5091,1272647,486,5516,1378730,527,418,104555,40,11025,2755932,45630,9.672
10,19,2,4,17567.72,8.71,5323.73,4.42,128.25,23.44,5019,1254838,480,5349,1337000,511,370,92588,35,10739,2684427,44277,9.534
10,19,3,4,17217.3,11.35,5153.44,4.5,125.09,22.86,4919,1229808,470,5178,1294234,495,377,94138,36,10474,2618180,42881,9.343
10,19,4,4,17121.2,11.86,5202.12,4.74,125.58,22.95,4892,1222943,467,5227,1306461,499,397,99118,38,10516,2628522,43261,9.292
10,19,5,4,17594.13,8.14,5468.33,5.27,130.93,23.93,5027,1256724,480,5495,1373316,525,442,110375,42,10963,2740415,45436,9.55
10,19,6,4,18174.7,9.22,5844.07,5.64,137.78,25.18,5193,1298193,496,5872,1467679,561,472,118010,45,11537,2883882,48498,9.862
10,19,7,4,16833.38,633.83,6262.46,4.79,137.38,25.11,4810,1202384,460,6293,1572754,601,401,100328,38,11504,2875466,51716,8.797
10,19,8,4,17635.42,2997.11,6795.41,4.85,146.57,26.79,5039,1259674,481,6828,1706599,652,406,101536,39,12273,3067808,56057,7.949
10,19,9,4,18879.25,5299.89,7340.59,4.58,157.09,28.71,5394,1348518,515,7376,1843515,705,384,95948,37,13154,3287980,60537,7.374
10,19,10,4,19697.05,7948.69,7821.91,5.32,166.39,30.41,5628,1406933,538,7860,1964396,751,445,111331,43,13933,3482660,64467,6.377
10,19,11,4,18530.22,9315.29,8221.86,4.57,166.46,30.42,5294,1323588,506,8261,2064839,789,383,95670,37,13939,3484097,67554,5
10,19,12,4,18802.58,9802.24,8499.62,4.4,170.56,31.17,5372,1343042,513,8541,2134595,816,369,92171,35,14281,3569808,69802,4.888
10,19,13,4,18891.15,9653.56,8809.52,4.27,174.44,31.88,5397,1349368,516,8852,2212423,846,357,89323,34,14607,3651115,72290,5.018
10,19,14,4,18901.05,8773.95,8991.68,4.08,176.47,32.25,5400,1350076,516,9035,2258172,863,342,85390,33,14777,3693637,73748,5.499
10,19,15,4,18839,7014.75,9126.63,4.11,177.91,32.52,5383,1345643,514,9171,2292062,876,344,85985,33,14897,3723690,74822,6.42
10,19,16,4,18608.17,4251.59,9004.89,4.29,175.84,32.14,5317,1329156,508,9048,2261487,864,359,89718,34,14724,3680361,73826,7.797
10,19,17,4,17950.08,1516.9,8735.21,4.38,170.45,31.15,5129,1282149,490,8777,2193761,839,367,91647,35,14273,3567557,71605,8.923
10,19,18,4,17229.1,307.07,8059.09,4.59,160.09,29.26,4923,1230650,470,8098,2023960,774,384,96092,37,13405,3350702,66127,9.188
10,19,19,4,16423.17,2.36,7464.9,4.68,150.29,27.47,4692,1173084,448,7501,1874734,717,391,97846,37,12585,3145664,61296,8.918
10,19,20,4,15973.55,2.48,6944.44,5.02,142.86,26.11,4564,1140968,436,6978,1744027,667,420,105024,40,11962,2990020,57089,8.672
10,19,21,4,17344.08,2.36,6418.15,4.71,140.91,25.75,4955,1238863,473,6449,1611853,616,394,98557,38,11799,2949273,53010,9.419
10,19,22,4,19639.48,2.12,5966.92,4.63,143.24,26.18,5611,1402820,536,5996,1498532,573,387,96829,37,11994,2998181,49621,10.662
10,19,23,4,18934.6,2.54,5648.77,4.85,137.25,25.09,5410,1352472,517,5676,1418631,542,406,101571,39,11492,2872674,47008,10.282
10,20,0,5,17353.43,3.37,5318.15,4.53,127.56,23.31,4958,1239531,474,5344,1335601,511,379,94733,36,10681,2669865,44211,9.421
10,20,1,5,17048.1,3.71,5138.53,4.52,124.35,22.73,4871,1217722,465,5163,1290490,493,378,94521,36,10412,2602732,42745,9.253
10,20,2,5,17675.22,5.32,5129.5,4.55,126.41,23.1,5050,1262517,482,5154,1288223,492,381,95132,36,10585,2645872,42733,9.596
10,20,3,5,17371.63,8.2,5050.95,4.39,124.28,22.72,4963,1240831,474,5075,1268496,485,368,91969,35,10407,2601296,42076,9.429
10,20,4,5,17414,10.76,5092.23,4.76,125.28,22.9,4975,1243858,475,5117,1278863,489,398,99547,38,10490,2622267,42410,9.448
10,20,5,5,18048.7,8.09,5425.64,4.88,131.57,24.05,5157,1289193,493,5452,1362595,521,408,102081,39,11017,2753870,45138,9.797
10,20,6,5,17753.2,9.19,5771.9,5,134.84,24.65,5072,1268086,485,5800,1449555,554,419,104675,40,11291,2822316,47880,9.634
10,20,7,5,17110.22,603.97,5862.66,5.24,133.97,24.49,4889,1222159,467,5891,1472348,563,439,109645,42,11218,2804152,48544,8.963
10,20,8,5,17909.8,2926.65,6537.81,4.68,144.24,26.36,5117,1279272,489,6569,1641904,628,392,97925,37,12078,3019101,54022,8.137
10,20,9,5,18918.05,5154.25,7302.86,4.83,157.02,28.7,5405,1351290,516,7338,1834039,701,405,101101,39,13148,3286430,60239,7.475
10,20,10,5,19828.35,7574.3,7784.38,4.3,165.37,30.23,5665,1416311,541,7822,1954970,747,360,90084,34,13848,3461365,64179,6.652
10,20,11,5,19012.75,8783.08,8281.85,4.15,168.4,30.78,5432,1358054,519,8322,2079903,795,347,86756,33,14101,3524713,68080,5.555
10,20,12,5,19350.28,9738.95,8673.51,4.48,174.59,31.91,5529,1382163,528,8715,2178267,833,375,93767,36,14619,3654197,71246,5.221
10,20,13,5,19415.45,9933.1,9134.13,3.98,179.84,32.87,5547,1386818,530,9178,2293947,877,333,83253,32,15058,3764018,74937,5.15
10,20,14,5,19217.25,8584.72,9369.48,4.11,182.11,33.28,5491,1372661,525,9415,2353050,899,344,85916,33,15249,3811628,76801,5.773
10,20,15,5,19185.88,7022.31,9517.87,4.25,183.93,33.62,5482,1370420,524,9564,2390318,914,356,88897,34,15401,3849635,77985,6.607
10,20,16,5,18667.4,4296.39,9352.64,4.66,180.59,33.01,5334,1333386,510,9398,2348823,898,390,97487,37,15121,3779696,76613,7.805
10,20,17,5,18257.47,1384.46,9079.1,4.65,175.9,32.15,5216,1304106,498,9123,2280125,872,390,97373,37,14729,3681604,74386,9.164
10,20,18,5,17650.03,249.58,8400.28,4.55,165.58,30.26,5043,1260717,482,8441,2109647,806,381,95314,36,13865,3465677,68897,9.45
10,20,19,5,17127.33,1.69,7905.99,4.52,157.83,28.85,4894,1223381,468,7944,1985510,759,379,94615,36,13216,3303505,64892,9.3
10,20,20,5,16036.1,2.21,7329.68,4.52,147.19,26.9,4582,1145436,438,7365,1840776,704,378,94587,36,12325,3080800,60177,8.706
10,20,21,5,15995.97,2.27,6754.46,4.75,140.38,25.66,4570,1142570,437,6787,1696315,648,398,99396,38,11755,2938281,55572,8.686
10,20,22,5,18844.93,2.25,6326.38,4.63,144.85,26.47,5384,1346067,514,6357,1588806,607,388,96959,37,12129,3031832,52420,10.23
10,20,23,5,18634.4,2.71,6004.24,4.6,140.23,25.63,5324,1331029,509,6033,1507905,576,385,96260,37,11742,2935194,49823,10.115
10,21,0,6,18298.95,3.3,5533.86,4.45,133.29,24.36,5228,1307068,500,5561,1389775,531,372,93059,36,11161,2789902,46028,9.934
10,21,1,6,17892.77,4.19,5349.97,4.49,129.74,23.71,5112,1278056,488,5376,1343590,514,376,93941,36,10864,2715587,44518,9.716
10,21,2,6,17655.5,6.53,5101.66,4.58,126.05,23.04,5044,1261108,482,5126,1281232,490,384,95945,37,10555,2638285,42509,9.582
10,21,3,6,17512.1,9.65,4933.4,4.69,123.65,22.6,5003,1250865,478,4957,1238975,474,393,98222,38,10354,2588061,41149,9.502
10,21,4,6,17477.95,11.84,5122.99,4.69,125.8,22.99,4994,1248425,477,5148,1286589,492,393,98106,38,10534,2633121,42662,9.485
10,21,5,6,18098.93,6.58,5506.56,4.9,132.74,24.26,5171,1292781,494,5533,1382917,529,411,102633,39,11115,2778331,45790,9.826
10,21,6,6,18257.13,7.74,5667.3,5.13,135.44,24.75,5216,1304081,498,5695,1423286,544,430,107416,41,11341,2834784,47091,9.907
10,21,7,6,18324.55,547.4,5931.15,5.58,139.28,25.46,5236,1308897,500,5960,1489548,569,467,116752,45,11662,2915197,49209,9.65
10,21,8,6,17472.3,2701.36,6479.93,4.8,142.18,25.99,4992,1248022,477,6511,1627369,622,402,100446,38,11905,2975837,53517,8.023
10,21,9,6,18250.23,4377.42,7184.81,4.69,153.18,28,5214,1303588,498,7219,1804393,690,393,98121,38,12826,3206101,59231,7.533
10,21,10,6,19247.6,6747.06,7829.69,4.36,164,29.97,5499,1374829,525,7867,1966349,752,365,91341,35,13732,3432519,64485,6.787
10,21,11,6,18375.53,8080.24,8535.1,4.23,169.35,30.95,5250,1312538,502,8576,2143504,819,354,88591,34,14181,3544633,70045,5.592
10,21,12,6,18492.03,8537.22,8771.36,4.11,172.46,31.52,5283,1320859,505,8814,2202840,842,344,86018,33,14441,3609717,71946,5.405
10,21,13,6,18674.58,8528.03,9085.93,3.98,176.74,32.3,5336,1333899,510,9130,2281841,872,334,83397,32,14799,3699137,74480,5.508
10,21,14,6,18673.9,7671.95,9430.95,4.18,181.06,33.09,5335,1333851,510,9476,2368489,905,350,87384,33,15161,3789724,77240,5.977
10,21,15,6,18626.38,6248.77,9552.68,3.96,182.15,33.29,5322,1330456,508,9599,2399060,917,332,82863,32,15252,3812379,78210,6.723
10,21,16,6,18301.92,3816.84,9510.97,4.14,180.72,33.03,5229,1307281,500,9557,2388585,913,346,86554,33,15132,3782420,77845,7.868
10,21,17,6,17774.83,1226,9123.21,3.99,174.12,31.82,5079,1269631,485,9167,2291202,876,334,83563,32,14580,3644397,74692,8.988
10,21,18,6,17341.32,286.15,8413.63,4.32,164.46,30.06,4955,1238667,473,8454,2112998,808,362,90425,35,13771,3442089,68974,9.263
10,21,19,6,16749.33,2.54,8000.53,4.51,157.67,28.82,4786,1196381,457,8039,2009252,768,378,94371,36,13202,3300005,65612,9.092
10,21,20,6,16160.05,1.94,7525.15,4.26,149.7,27.36,4617,1154290,441,7561,1889867,722,356,89066,34,12535,3133222,61753,8.773
10,21,21,6,16496.55,2.42,7133.78,4.41,146.31,26.74,4713,1178325,450,7168,1791579,685,370,92373,35,12251,3062278,58654,8.956
10,21,22,6,18977.75,2.32,6732.51,4.57,150.12,27.44,5422,1355554,518,6765,1690801,646,383,95655,37,12570,3142010,55682,10.304
10,21,23,6,18671.03,2.66,6426.99,4.42,145.25,26.55,5335,1333645,510,6458,1614075,617,370,92516,35,12163,3040236,53209,10.136
10,22,0,7,18327.65,3.84,6198.03,4.42,141.33,25.83,5236,1309118,500,6228,1556574,595,370,92543,35,11835,2958235,51344,9.952
10,22,1,7,18026.85,4.68,6033.19,4.49,138.4,25.3,5151,1287633,492,6062,1515176,579,376,93962,36,11589,2896771,49996,9.788
10,22,2,7,18159.83,6.26,5905.66,4.67,137.5,25.13,5189,1297131,496,5934,1483148,567,391,97779,37,11514,2878058,48989,9.858
10,22,3,7,18202.95,9.48,5748.19,4.64,135.73,24.81,5201,1300211,497,5776,1443600,552,389,97186,37,11366,2840997,47733,9.879
10,22,4,7,18137.92,10.38,5753.42,4.62,135.55,24.77,5182,1295567,495,5781,1444914,552,387,96608,37,11350,2837088,47769,9.843
10,22,5,7,18262.2,8.16,5852.77,4.63,137.18,25.07,5218,1304443,499,5881,1469866,562,388,96994,37,11487,2871303,48576,9.913
10,22,6,7,18223.77,7.56,5943.36,5,138.5,25.31,5207,1301699,497,5972,1492615,571,419,104676,40,11598,2898990,49297,9.889
10,22,7,7,17251.65,349.65,6035.13,4.8,136.08,24.87,4929,1232261,471,6064,1515663,579,402,100400,38,11395,2848324,49937,9.177
10,22,8,7,16705.67,2229.63,6668.9,4.58,141.6,25.88,4773,1193263,456,6701,1674826,640,383,95764,37,11857,2963853,54955,7.86
10,22,9,7,17550.03,4246.33,7808.15,4.16,157.74,28.83,5014,1253574,479,7846,1960938,750,348,86973,33,13208,3301484,64150,7.225
10,22,10,7,19656.63,6536.83,8819.4,4.46,177.36,32.42,5616,1404045,537,8862,2214905,847,373,93297,36,14851,3712247,72442,7.126
10,22,11,7,20139.65,8041.97,9111.52,4.32,182.38,33.33,5754,1438547,550,9155,2288267,875,362,90482,35,15272,3817297,74826,6.568
10,22,12,7,20009.7,8603.63,8989.35,4.21,180.35,32.96,5717,1429265,546,9033,2257585,863,352,88026,34,15102,3774876,73836,6.196
10,22,13,7,20162.82,8484.81,9099.51,4.36,182.35,33.33,5761,1440202,550,9143,2285250,874,365,91212,35,15269,3816664,74732,6.341
10,22,14,7,20508.38,7374,9646.83,3.98,189.72,34.67,5860,1464885,560,9693,2422704,926,333,83213,32,15886,3970801,79143,7.132
10,22,15,7,20741.88,5685,9924.58,4.02,193.89,35.44,5926,1481563,566,9972,2492459,953,337,84209,32,16236,4058231,81388,8.175
10,22,16,7,20263.4,1994.95,9484.54,4.33,187.29,34.23,5790,1447386,553,9530,2381947,911,363,90647,35,15682,3919981,77822,9.919
10,22,17,7,18621.33,1046.29,8536.26,4.37,170.34,31.13,5320,1330095,508,8577,2143798,819,366,91448,35,14264,3565341,70078,9.545
10,22,18,7,18059.42,118.11,7974.9,4.3,161.62,29.54,5160,1289959,493,8013,2002817,766,360,90080,34,13534,3382857,65533,9.741
10,22,19,7,18024.13,1.77,7861.07,4.38,160.22,29.28,5150,1287438,492,7899,1974230,755,367,91702,35,13416,3353369,64619,9.789
10,22,20,7,17506.15,2.21,7416.73,4.53,153.26,28.01,5002,1250440,478,7452,1862639,712,379,94789,36,12833,3207867,61015,9.504
10,22,21,7,16764.15,2.18,6813.94,4.65,143.62,26.25,4790,1197440,458,6847,1711254,654,389,97259,37,12026,3005952,56121,9.103
10,22,22,7,16247.55,2.61,6530.68,4.75,138.55,25.32,4642,1160540,444,6562,1640114,627,397,99340,38,11602,2899994,53805,8.825
10,22,23,7,15746.47,2.99,6116.59,4.53,131.66,24.06,4499,1124749,430,6146,1536122,587,379,94744,36,11024,2755615,50445,8.55
10,23,0,1,14705.7,4.16,5572.47,4.49,121.54,22.21,4202,1050408,401,5599,1399469,535,376,94005,36,10177,2543882,45992,7.984
10,23,1,1,14719.8,6.22,5420.18,4.7,119.97,21.93,4206,1051415,402,5446,1361223,520,394,98354,38,10045,2510991,44775,7.991
10,23,2,1,14628.6,8.96,5470.38,4.55,120.11,21.95,4180,1044900,399,5497,1373832,525,381,95310,36,10058,2514042,45168,7.939
10,23,3,1,14474.48,11.3,5649.6,4.65,121.84,22.27,4136,1033891,395,5677,1418841,542,390,97372,37,10202,2550104,46587,7.85
10,23,4,1,14556.17,9.34,5820.22,4.68,124.19,22.7,4159,1039727,397,5848,1461689,559,392,98012,37,10399,2599429,47959,7.901
10,23,5,1,14885.23,6.43,6078.12,4.63,128.36,23.46,4253,1063231,406,6107,1526458,583,388,96975,37,10748,2686665,50054,8.079
10,23,6,1,16103.3,7.07,6502.73,4.95,137.93,25.21,4601,1150236,440,6534,1633096,624,414,103563,40,11549,2886895,53568,8.74
10,23,7,1,15832.65,160.73,5928.1,4.89,130.05,23.77,4524,1130904,432,5957,1488782,569,409,102333,39,10890,2722019,48945,8.509
10,23,8,1,15652.2,814.05,5705.02,4.9,126.77,23.17,4472,1118015,427,5732,1432759,548,411,102603,39,10615,2653377,47143,8.058
10,23,9,1,16212.2,4386.63,6003.64,4.62,131.98,24.12,4632,1158015,443,6033,1507755,576,387,96685,37,11051,2762454,49586,6.422
10,23,10,1,16962.03,6538.69,6303.61,4.48,138,25.22,4846,1211574,463,6334,1583087,605,375,93659,36,11555,2888320,52057,5.66
10,23,11,1,17210.6,7397.81,6512.39,4.6,141.47,25.86,4917,1229329,470,6544,1635522,625,385,96187,37,11846,2961039,53752,5.328
10,23,12,1,17636.3,7931.02,6651.39,4.54,144.53,26.42,5039,1259736,481,6683,1670429,639,380,94989,36,12102,3025155,54904,5.27
